year_idx,plot_id,plot_name,region_group,lai_total,cc_total,biomass_ag_t_ha,adult_density_ha,sapling_density_ha,sw_top_mean,sw_sub_mean,al_floor_mean,di_annual_mean,GDD_deciduous,GDD_evergreen,T_winter,trees_died,saplings_died,mortality_rate_pct,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,herb_biomass_kg,herb_lai_mean,saplings_established,trees_recruited,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
376,0,"SW1","LL",5.235,1.000,1091.714,344.444,3788.889,2.580,300.235,0.186,0.040,1126.290,1169.782,-2.827,2,9,6.061,376,109.290,36,5.789,93.325,0.606,39,7,0,11,0.577,0.348
376,1,"SW2","LL",5.878,1.000,537.627,5444.444,8422.222,0.000,210.312,0.229,0.103,1169.031,1195.578,-2.887,3,65,0.609,376,25.392,33,7.348,82.067,0.533,78,34,47,105,0.316,0.258
376,2,"SW3","LL",6.124,1.000,1726.102,1033.333,6855.556,0.000,188.228,0.100,0.180,1133.363,1169.581,-3.190,2,26,2.105,331,118.183,42,7.987,38.361,0.249,33,3,13,111,0.274,0.186
377,0,"SW1","LL",4.713,1.000,955.836,411.111,4188.889,24.894,309.913,0.322,0.000,1009.596,1024.410,-3.427,2,3,5.128,377,85.189,37,5.875,99.218,0.644,47,8,0,21,0.517,0.324
377,1,"SW2","LL",6.519,1.000,555.551,5811.111,9611.111,0.845,277.401,0.291,0.037,1166.770,1216.700,-2.220,7,37,1.321,377,25.671,31,6.401,83.133,0.539,184,40,34,69,0.451,0.383
377,2,"SW3","LL",6.083,1.000,1690.415,1011.111,6622.222,0.000,137.643,0.106,0.326,1133.363,1169.581,-3.190,3,44,3.191,332,116.813,43,8.950,38.361,0.249,24,1,18,238,0.192,0.128
378,0,"SW1","LL",4.270,1.000,820.340,555.556,4644.444,58.169,320.000,0.347,0.000,1110.840,1146.142,-3.160,1,13,1.961,378,60.220,38,5.708,106.835,0.693,68,14,0,8,0.612,0.401
378,1,"SW2","LL",6.226,1.000,436.699,6077.778,10088.889,0.000,268.166,0.259,0.054,1174.676,1224.808,-2.554,9,49,1.619,378,25.243,32,6.252,78.286,0.508,125,33,47,90,0.424,0.361
378,2,"SW3","LL",6.139,1.000,1699.275,1077.778,6066.667,0.000,176.225,0.105,0.245,1087.609,1129.120,-2.724,0,76,0.000,333,111.876,44,9.707,37.979,0.246,32,6,17,127,0.257,0.156
379,0,"SW1","LL",4.347,1.000,821.091,688.889,4988.889,89.811,320.000,0.363,0.000,976.546,1005.862,-3.393,0,9,0.000,379,52.032,39,5.857,110.391,0.716,52,12,0,9,0.501,0.319
379,1,"SW2","LL",6.454,1.000,453.432,6266.667,9533.333,0.000,199.310,0.315,0.128,1084.782,1106.555,-4.587,3,36,0.529,379,25.801,33,7.037,72.043,0.467,6,20,67,170,0.309,0.263
379,2,"SW3","LL",6.115,1.000,1605.743,1144.444,6388.889,0.000,205.348,0.102,0.076,1217.293,1278.535,-2.524,1,26,0.962,334,104.728,45,9.696,37.422,0.243,62,7,7,15,0.405,0.279
380,0,"SW1","LL",4.455,1.000,822.032,877.778,5155.556,154.947,320.000,0.355,0.000,1030.119,1060.466,-3.827,0,8,0.000,380,44.810,23,6.084,114.389,0.742,40,17,0,6,0.543,0.336
380,1,"SW2","LL",5.927,1.000,324.055,6411.111,9311.111,0.000,162.746,0.288,0.148,1181.562,1210.445,-3.020,9,64,1.536,379,25.761,34,7.279,77.289,0.502,66,22,96,224,0.224,0.226
380,2,"SW3","LL",5.878,1.000,1562.936,1177.778,6788.889,0.000,152.583,0.135,0.215,1161.045,1200.432,-3.090,2,12,1.852,335,100.660,46,9.758,37.422,0.243,53,5,15,89,0.300,0.217
381,0,"SW1","LL",4.585,1.000,823.584,1000.000,5488.889,125.628,320.000,0.343,0.000,1085.780,1116.380,-3.127,0,9,0.000,381,41.978,23,6.291,117.375,0.762,50,11,0,5,0.515,0.354
381,1,"SW2","LL",6.110,1.000,333.892,6466.667,8255.556,0.000,161.165,0.349,0.181,1066.317,1094.530,-3.587,8,111,1.356,380,26.491,35,7.682,75.778,0.492,29,13,101,129,0.199,0.220
381,2,"SW3","LL",5.938,1.000,1560.736,1244.444,6800.000,0.000,158.048,0.133,0.189,1129.514,1167.460,-2.824,1,54,0.885,336,96.438,32,9.611,36.831,0.239,62,7,11,61,0.324,0.227
382,0,"SW1","LL",4.713,1.000,825.470,1088.889,5666.667,114.253,320.000,0.325,0.000,1079.024,1134.870,-3.793,0,5,0.000,382,40.622,24,6.808,116.952,0.759,29,8,0,18,0.498,0.341
382,1,"SW2","LL",6.186,1.000,340.324,6455.556,7433.333,0.000,163.892,0.336,0.160,1131.065,1165.352,-3.487,19,96,3.167,381,27.117,30,7.601,82.066,0.533,40,18,118,95,0.185,0.237
382,2,"SW3","LL",5.872,1.000,1512.608,1311.111,7022.222,0.000,183.476,0.129,0.140,1223.328,1265.512,-2.990,2,32,1.667,337,89.873,32,9.818,36.836,0.239,60,8,9,42,0.381,0.270
383,0,"SW1","LL",3.759,1.000,555.986,1222.222,5644.444,110.751,320.000,0.308,0.000,1074.552,1100.083,-4.260,2,9,1.786,383,31.955,25,7.337,114.903,0.746,21,14,1,26,0.502,0.313
383,1,"SW2","LL",6.869,1.000,357.329,6500.000,7422.222,0.000,173.318,0.327,0.128,1130.175,1155.518,-3.820,6,28,1.015,382,27.921,31,7.954,83.994,0.545,37,10,53,30,0.300,0.323
383,2,"SW3","LL",5.886,1.000,1524.791,1344.444,7311.111,0.000,190.705,0.142,0.169,1128.508,1162.260,-3.090,0,26,0.000,338,89.116,33,10.099,36.057,0.234,55,3,13,86,0.305,0.240
384,0,"SW1","LL",3.963,1.000,559.099,1466.667,5677.778,114.008,320.000,0.453,0.000,1082.799,1104.062,-4.093,0,14,0.000,384,29.773,26,7.583,117.447,0.762,39,22,0,15,0.527,0.370
384,1,"SW2","LL",6.741,1.000,373.357,6477.778,7811.111,0.000,201.232,0.310,0.113,1020.932,1055.034,-3.120,16,20,2.671,383,28.581,32,7.993,87.272,0.566,69,14,74,93,0.237,0.263
384,2,"SW3","LL",6.082,1.000,1539.939,1444.444,7677.778,0.000,197.607,0.138,0.154,1201.252,1267.400,-2.424,0,28,0.000,339,85.446,33,9.999,36.092,0.234,70,9,11,74,0.369,0.267
385,0,"SW1","LL",4.221,1.000,563.056,1622.222,6888.889,109.747,320.000,0.432,0.000,1122.045,1143.420,-3.160,0,12,0.000,385,29.308,27,6.811,121.291,0.787,135,14,0,20,0.499,0.401
385,1,"SW2","LL",7.740,1.000,402.252,6611.111,8466.667,0.000,257.640,0.298,0.046,1147.495,1199.635,-2.920,10,25,1.653,384,29.139,31,7.529,86.776,0.563,106,22,36,57,0.401,0.411
385,2,"SW3","LL",6.470,1.000,1521.442,1522.222,7600.000,0.000,171.663,0.134,0.224,1245.611,1307.061,-2.157,1,60,0.725,340,81.766,33,9.867,36.092,0.234,61,8,18,87,0.320,0.239
386,0,"SW1","LL",4.458,1.000,567.754,1833.333,7011.111,163.629,320.000,0.408,0.000,1070.260,1103.485,-3.993,0,13,0.000,386,28.412,28,7.160,122.373,0.794,43,19,4,34,0.483,0.352
386,1,"SW2","LL",7.444,1.000,432.431,6966.667,8266.667,0.000,232.852,0.279,0.073,1169.031,1195.578,-2.887,8,53,1.260,385,29.075,32,7.341,94.399,0.613,75,40,75,82,0.327,0.346
386,2,"SW3","LL",5.940,1.000,1496.950,1555.556,7533.333,0.000,141.951,0.132,0.256,1199.607,1231.657,-3.424,2,25,1.408,341,79.629,33,10.507,35.813,0.232,24,5,25,216,0.264,0.177
387,0,"SW1","LL",4.726,1.000,573.763,2211.111,7466.667,140.998,320.000,0.388,0.000,1084.873,1133.915,-3.093,0,19,0.000,387,26.819,29,6.874,124.012,0.805,94,34,3,36,0.524,0.363
387,1,"SW2","LL",8.082,1.000,460.944,7077.778,8366.667,15.865,290.855,0.265,0.000,1020.932,1055.034,-3.120,8,23,1.240,386,29.706,27,7.575,98.739,0.641,50,18,90,106,0.315,0.318
387,2,"SW3","LL",5.951,1.000,1473.999,1555.556,6988.889,0.000,148.370,0.131,0.319,1201.252,1267.400,-2.424,1,77,0.709,342,79.536,34,10.882,35.813,0.232,29,1,33,241,0.202,0.154
388,0,"SW1","LL",4.402,1.000,444.057,2555.556,7722.222,141.624,320.000,0.367,0.000,1084.873,1133.915,-3.093,2,27,0.862,388,24.404,30,6.705,123.917,0.804,83,33,7,55,0.504,0.350
388,1,"SW2","LL",7.712,1.000,358.375,7400.000,7644.444,19.398,311.099,0.248,0.020,1158.172,1198.606,-2.887,12,71,1.770,172,29.212,28,7.513,97.149,0.630,47,41,83,62,0.383,0.396
388,2,"SW3","LL",5.521,1.000,1338.138,1611.111,5900.000,0.000,157.727,0.129,0.267,1245.611,1307.061,-2.157,2,138,1.361,337,75.221,35,10.659,35.813,0.232,47,7,21,40,0.294,0.238
389,0,"SW1","LL",4.082,1.000,313.996,2833.333,8200.000,150.008,320.000,0.449,0.000,976.546,1005.862,-3.393,2,20,0.778,389,22.745,31,6.610,122.420,0.794,90,27,8,80,0.411,0.307
389,1,"SW2","LL",7.973,1.000,394.694,7522.222,7244.444,0.000,249.475,0.316,0.057,1130.175,1155.518,-3.820,10,40,1.456,173,29.808,29,7.821,89.652,0.582,25,21,99,43,0.345,0.404
389,2,"SW3","LL",5.508,1.000,1349.183,1688.889,6122.222,0.000,155.290,0.185,0.251,1217.534,1285.677,-2.624,1,24,0.654,338,73.592,36,10.508,36.721,0.238,52,8,24,49,0.278,0.234
390,0,"SW1","LL",4.452,1.000,322.569,3044.444,7944.444,144.542,320.000,0.491,0.000,1082.799,1104.062,-4.093,1,41,0.364,390,23.153,32,7.039,127.697,0.829,38,20,8,46,0.444,0.374
390,1,"SW2","LL",7.530,1.000,415.462,7811.111,6577.778,0.000,169.511,0.294,0.201,1084.782,1106.555,-4.587,16,24,2.225,174,29.772,27,8.348,74.435,0.483,6,42,139,84,0.240,0.249
390,2,"SW3","LL",5.606,1.000,1354.656,1788.889,6488.889,0.000,212.576,0.180,0.130,1087.609,1129.120,-2.724,1,18,0.617,339,70.752,37,10.274,37.548,0.244,61,10,20,28,0.330,0.279
391,0,"SW1","LL",4.796,1.000,332.805,3288.889,8255.556,136.831,320.000,0.459,0.000,1054.777,1099.414,-2.993,1,46,0.337,391,23.557,33,6.797,129.728,0.842,97,23,8,35,0.441,0.375
391,1,"SW2","LL",7.923,1.000,434.512,7944.444,6344.444,0.000,174.118,0.277,0.137,1152.991,1187.700,-3.387,18,29,2.456,175,30.126,24,8.489,80.774,0.524,38,30,121,64,0.239,0.291
391,2,"SW3","LL",5.719,1.000,1369.273,2000.000,6377.778,0.000,221.958,0.175,0.078,1199.607,1231.657,-3.424,1,22,0.552,340,66.094,38,10.591,37.617,0.244,32,20,14,15,0.423,0.326
392,0,"SW1","LL",5.159,1.000,344.232,3577.778,8022.222,134.610,320.000,0.425,0.000,1082.799,1104.062,-4.093,1,21,0.310,392,23.901,33,7.169,130.782,0.849,27,27,12,48,0.444,0.358
392,1,"SW2","LL",8.525,1.000,467.915,8422.222,6222.222,0.000,225.226,0.256,0.035,1122.386,1163.716,-2.354,19,59,2.445,176,29.761,25,7.102,88.815,0.576,110,62,86,12,0.373,0.407
392,2,"SW3","LL",5.727,1.000,1326.518,2055.556,6722.222,0.000,152.299,0.168,0.215,1227.542,1276.637,-2.490,5,17,2.632,341,64.400,34,10.464,37.766,0.245,58,10,24,52,0.319,0.253
393,0,"SW1","LL",5.575,1.000,357.999,3844.444,8455.556,121.610,320.000,0.393,0.000,1083.996,1140.797,-2.960,2,29,0.575,393,24.127,34,7.058,129.783,0.842,94,26,12,60,0.450,0.367
393,1,"SW2","LL",8.676,1.000,505.237,8433.333,6388.889,0.000,282.043,0.227,0.000,1054.950,1073.681,-3.154,17,16,2.191,177,30.458,26,7.216,92.060,0.597,49,18,95,38,0.334,0.364
393,2,"SW3","LL",5.797,1.000,1335.505,2133.333,6666.667,0.000,163.493,0.162,0.282,1238.749,1273.723,-2.490,1,21,0.518,342,63.474,33,10.950,38.399,0.249,24,8,33,143,0.254,0.177
394,0,"SW1","LL",5.994,1.000,374.484,4311.111,9000.000,159.010,320.000,0.361,0.000,1118.952,1161.313,-2.493,1,36,0.257,394,23.799,35,6.686,128.247,0.832,128,43,13,77,0.476,0.367
394,1,"SW2","LL",9.497,1.000,554.501,8633.333,6255.556,0.000,280.283,0.194,0.022,1169.031,1195.578,-2.887,24,17,2.996,178,30.507,27,7.172,90.670,0.588,47,42,70,42,0.401,0.381
394,2,"SW3","LL",5.920,1.000,1349.663,2244.444,6411.111,0.000,190.667,0.157,0.121,1199.607,1231.657,-3.424,2,33,0.980,343,62.005,34,11.049,38.182,0.248,22,12,23,27,0.374,0.282
395,0,"SW1","LL",5.638,1.000,253.486,4533.333,8711.111,142.292,320.000,0.327,0.000,1021.154,1044.811,-3.860,3,35,0.730,393,23.348,27,7.120,121.796,0.790,32,23,16,119,0.382,0.287
395,1,"SW2","LL",9.526,1.000,607.683,8733.333,6088.889,0.000,280.812,0.165,0.037,1064.768,1087.091,-3.120,12,28,1.504,179,31.071,28,7.383,82.664,0.536,34,21,97,67,0.338,0.312
395,2,"SW3","LL",6.000,1.000,1355.269,2366.667,6344.444,0.000,140.368,0.151,0.289,1251.469,1289.713,-2.624,1,28,0.467,344,60.376,35,11.226,38.709,0.251,34,12,37,144,0.257,0.173
396,0,"SW1","LL",6.280,1.000,273.534,4788.889,9266.667,133.487,320.000,0.405,0.000,1118.952,1161.313,-2.493,3,52,0.691,394,23.766,28,6.825,123.739,0.803,128,26,15,89,0.446,0.380
396,1,"SW2","LL",9.955,1.000,656.820,8833.333,5911.111,0.000,229.237,0.141,0.056,1064.768,1087.091,-3.120,17,20,2.094,180,31.445,29,7.588,78.981,0.512,30,26,110,110,0.326,0.271
396,2,"SW3","LL",6.033,1.000,1367.562,2433.333,6333.333,0.000,144.591,0.146,0.239,1195.926,1268.024,-3.124,3,15,1.351,345,60.068,36,11.647,37.341,0.242,23,9,29,86,0.297,0.212
397,0,"SW1","LL",6.322,1.000,291.642,5122.222,8666.667,164.291,320.000,0.369,0.000,976.546,1005.862,-3.393,2,67,0.432,395,24.098,29,7.100,120.414,0.781,45,32,24,109,0.363,0.295
397,1,"SW2","LL",9.684,1.000,689.913,8877.778,5233.333,0.000,180.716,0.122,0.170,1066.317,1094.530,-3.587,17,52,2.083,181,31.886,30,8.076,74.102,0.481,12,21,145,152,0.226,0.188
397,2,"SW3","LL",5.733,1.000,1266.361,2466.667,5633.333,0.000,156.928,0.141,0.250,1142.167,1184.916,-3.157,4,76,1.770,346,58.527,37,12.008,37.026,0.240,20,7,30,84,0.258,0.194
398,0,"SW1","LL",6.292,1.000,173.866,5555.556,8244.444,153.591,320.000,0.340,0.000,976.546,1005.862,-3.393,3,35,0.596,58,23.504,30,7.322,119.303,0.774,39,42,26,114,0.373,0.283
398,1,"SW2","LL",9.400,1.000,694.403,8788.889,4488.889,0.000,155.798,0.110,0.194,1090.494,1118.968,-3.487,19,64,2.346,182,32.474,31,8.750,74.606,0.484,8,11,546,245,0.126,0.133
398,2,"SW3","LL",5.827,1.000,1278.503,2555.556,5344.444,0.000,151.434,0.142,0.263,1153.100,1180.918,-4.190,2,18,0.862,347,57.661,38,13.023,37.026,0.240,2,10,28,61,0.288,0.197
399,0,"SW1","LL",6.667,1.000,196.727,5855.556,7466.667,153.248,320.000,0.408,0.000,1030.119,1060.466,-3.827,3,83,0.566,59,23.998,29,7.470,122.989,0.798,43,30,22,59,0.390,0.362
399,1,"SW2","LL",10.199,1.000,726.960,8711.111,3422.222,0.000,173.966,0.103,0.117,1117.486,1155.608,-3.720,19,91,2.366,183,33.122,29,9.383,75.583,0.490,7,12,87,35,0.270,0.262
399,2,"SW3","LL",5.813,1.000,1289.027,2655.556,4888.889,0.000,123.124,0.138,0.315,1199.607,1231.657,-3.424,0,44,0.000,348,57.142,39,13.345,37.026,0.240,12,9,46,113,0.225,0.158
400,0,"SW1","LL",7.162,1.000,221.036,6311.111,6955.556,118.738,320.000,0.373,0.000,1044.039,1068.018,-3.760,2,36,0.351,60,24.213,30,7.625,125.181,0.812,33,43,26,72,0.401,0.354
400,1,"SW2","LL",10.004,1.000,766.771,8722.222,3044.444,0.000,169.824,0.091,0.153,1147.495,1199.635,-2.920,11,38,1.382,184,33.862,24,9.478,73.346,0.476,16,12,100,15,0.262,0.271
400,2,"SW3","LL",5.886,1.000,1297.592,2722.222,4666.667,0.000,130.439,0.134,0.297,1161.045,1200.432,-3.090,8,20,3.162,349,55.804,40,13.874,37.026,0.240,14,14,36,81,0.258,0.167
401,0,"SW1","LL",7.533,1.000,248.587,6666.667,6233.333,46.746,319.085,0.337,0.000,1038.175,1056.183,-4.860,2,36,0.332,61,24.748,30,7.954,124.917,0.811,5,34,41,92,0.378,0.331
401,1,"SW2","LL",9.570,1.000,753.741,8488.889,2977.778,0.000,146.387,0.080,0.253,1066.317,1094.530,-3.587,27,4,3.413,185,34.585,25,10.306,70.434,0.457,4,6,523,156,0.087,0.111
401,2,"SW3","LL",6.057,1.000,1311.609,2866.667,4477.778,0.000,163.472,0.130,0.269,1236.843,1298.927,-1.824,1,58,0.386,350,54.984,41,12.568,37.389,0.243,55,14,34,19,0.276,0.212
402,0,"SW1","LL",7.912,1.000,277.929,6755.556,5577.778,0.000,274.073,0.298,0.048,1038.175,1056.183,-4.860,9,48,1.459,62,25.548,27,8.568,109.678,0.712,6,17,33,80,0.359,0.330
402,1,"SW2","LL",10.043,1.000,772.536,8455.556,2811.111,0.000,162.778,0.075,0.190,1064.768,1087.091,-3.120,15,17,1.933,186,35.334,23,10.427,70.256,0.456,14,12,138,92,0.178,0.164
402,2,"SW3","LL",6.012,1.000,1328.019,2955.556,5344.444,0.000,177.689,0.125,0.188,1202.047,1248.196,-2.457,3,8,1.115,351,54.805,42,10.886,37.389,0.243,97,11,21,26,0.340,0.300
403,0,"SW1","LL",7.927,1.000,301.035,6888.889,4955.556,0.000,207.728,0.261,0.081,1021.154,1044.811,-3.860,7,54,1.116,63,26.231,26,8.843,105.148,0.682,17,19,52,82,0.293,0.279
403,1,"SW2","LL",10.697,1.000,819.754,8611.111,2200.000,0.000,186.003,0.069,0.090,1117.486,1155.608,-3.720,10,37,1.274,187,35.723,22,10.460,71.006,0.461,6,24,51,13,0.321,0.265
403,2,"SW3","LL",5.999,1.000,1338.630,2966.667,5644.444,0.000,133.599,0.120,0.321,1202.047,1248.196,-2.457,2,18,0.743,352,55.311,41,10.815,37.389,0.243,48,3,48,125,0.214,0.169
404,0,"SW1","LL",8.822,1.000,336.573,7144.444,4488.889,0.000,202.967,0.234,0.062,1079.024,1134.870,-3.793,2,36,0.310,64,26.737,23,9.087,102.615,0.666,19,25,42,59,0.371,0.342
404,1,"SW2","LL",10.457,1.000,865.824,8666.667,2144.444,0.000,195.518,0.058,0.147,1131.066,1194.524,-2.687,7,8,0.889,188,36.446,22,10.358,70.541,0.458,15,12,81,53,0.260,0.212
404,2,"SW3","LL",6.118,1.000,1351.343,3055.556,5600.000,0.000,151.867,0.116,0.266,1142.167,1184.916,-3.157,2,25,0.722,353,54.920,40,11.087,36.755,0.238,31,10,41,118,0.252,0.175
405,0,"SW1","LL",8.793,1.000,376.612,7388.889,3800.000,0.000,212.719,0.203,0.025,1070.260,1103.485,-3.993,8,49,1.189,65,27.205,23,9.102,103.236,0.670,17,30,60,40,0.356,0.340
405,1,"SW2","LL",11.070,1.000,919.155,8755.556,1722.222,0.000,204.316,0.048,0.110,1131.065,1165.352,-3.487,7,32,0.881,189,37.105,23,9.890,69.698,0.452,9,15,70,37,0.297,0.223
405,2,"SW3","LL",6.128,1.000,1365.633,3133.333,4777.778,0.000,150.112,0.112,0.275,1153.100,1180.918,-4.190,2,87,0.704,354,54.780,41,11.742,36.755,0.238,22,9,45,45,0.265,0.202
406,0,"SW1","LL",9.105,1.000,409.689,7722.222,3566.667,0.000,212.475,0.176,0.080,1019.085,1037.563,-3.393,7,12,0.997,66,27.432,24,8.875,97.719,0.634,28,37,71,75,0.312,0.261
406,1,"SW2","LL",10.788,1.000,971.408,8744.444,1455.556,0.000,189.040,0.038,0.135,1121.897,1151.970,-3.987,9,21,1.131,190,37.889,20,10.092,68.360,0.444,5,8,90,36,0.260,0.194
406,2,"SW3","LL",6.136,1.000,1378.402,3177.778,4633.333,0.000,138.496,0.107,0.250,1186.869,1232.809,-3.324,2,24,0.694,355,54.808,42,12.657,36.538,0.237,17,6,43,50,0.252,0.194
407,0,"SW1","LL",9.671,1.000,453.797,8022.222,3044.444,0.000,224.780,0.153,0.012,1070.260,1103.485,-3.993,4,30,0.551,67,27.874,23,8.529,97.615,0.633,14,31,65,61,0.370,0.285
407,1,"SW2","LL",11.012,1.000,1015.551,8677.778,1300.000,0.000,171.566,0.029,0.188,1132.938,1169.555,-2.854,11,21,1.389,191,38.780,21,10.085,66.868,0.434,12,5,104,32,0.224,0.172
407,2,"SW3","LL",6.199,1.000,1395.022,3300.000,4544.444,0.000,160.510,0.106,0.236,1142.167,1184.916,-3.157,0,28,0.000,356,54.498,43,12.890,36.113,0.234,31,11,39,43,0.265,0.199
408,0,"SW1","LL",9.570,1.000,489.477,8300.000,2522.222,0.000,230.488,0.126,0.113,1120.362,1146.306,-3.560,5,44,0.665,68,28.317,24,7.692,94.799,0.615,27,30,94,66,0.282,0.223
408,1,"SW2","LL",10.514,1.000,1021.554,8611.111,1000.000,0.000,156.197,0.024,0.206,1181.562,1210.445,-3.020,14,20,1.774,192,39.432,22,10.478,66.427,0.431,1,8,537,61,0.101,0.073
408,2,"SW3","LL",6.302,1.000,1414.847,3466.667,4411.111,0.000,164.323,0.101,0.188,1199.607,1231.657,-3.424,2,23,0.637,357,53.901,39,12.678,35.776,0.232,28,17,32,28,0.318,0.226
409,0,"SW1","LL",10.661,1.000,541.871,8466.667,2522.222,3.286,286.828,0.104,0.034,1083.996,1140.797,-2.960,4,19,0.522,69,28.949,25,6.736,91.539,0.594,38,19,85,58,0.366,0.288
409,1,"SW2","LL",11.534,1.000,1076.657,8533.333,888.889,0.000,184.271,0.021,0.112,1060.581,1091.366,-3.220,7,15,0.903,193,40.441,23,10.588,66.055,0.429,5,0,75,26,0.269,0.159
409,2,"SW3","LL",6.341,1.000,1429.975,3466.667,4577.778,0.000,133.191,0.095,0.295,1227.542,1276.637,-2.490,4,15,1.266,358,54.474,40,12.556,35.470,0.230,34,4,62,111,0.211,0.154
410,0,"SW1","LL",10.411,1.000,595.480,8377.778,2022.222,17.678,314.586,0.078,0.025,1030.119,1060.466,-3.827,17,51,2.205,70,29.859,26,6.363,88.400,0.574,15,9,97,42,0.309,0.252
410,1,"SW2","LL",10.820,1.000,1124.487,8422.222,622.222,0.000,172.443,0.017,0.199,1084.782,1106.555,-4.587,13,21,1.686,194,41.418,24,11.821,65.721,0.426,0,3,109,32,0.205,0.101
410,2,"SW3","LL",6.313,1.000,1436.158,3500.000,4366.667,0.000,128.065,0.090,0.357,1200.685,1242.915,-3.057,5,27,1.562,359,54.111,41,13.237,35.470,0.230,16,8,98,231,0.168,0.100
411,0,"SW1","LL",11.247,1.000,654.242,8311.111,1966.667,6.761,302.939,0.057,0.035,1085.780,1116.380,-3.127,16,14,2.094,71,30.722,27,6.096,85.788,0.557,19,10,85,52,0.339,0.241
411,1,"SW2","LL",11.038,1.000,1156.299,8277.778,555.556,0.000,167.776,0.014,0.212,1075.352,1110.574,-3.554,13,8,1.715,195,42.514,25,12.340,65.601,0.426,2,0,143,40,0.165,0.074
411,2,"SW3","LL",6.357,1.000,1448.926,3511.111,3500.000,0.000,137.460,0.087,0.324,1200.685,1242.915,-3.057,3,89,0.940,360,54.788,39,13.517,34.774,0.226,15,4,71,91,0.190,0.137
412,0,"SW1","LL",10.936,1.000,707.870,8188.889,1633.333,0.000,257.073,0.040,0.044,1019.085,1037.563,-3.393,18,30,2.384,72,31.636,17,5.728,83.646,0.543,7,7,103,53,0.289,0.184
412,1,"SW2","LL",11.927,1.000,1232.440,8155.556,377.778,0.000,187.432,0.013,0.105,1158.172,1198.606,-2.887,11,21,1.477,196,43.691,26,11.412,65.551,0.425,5,0,58,7,0.311,0.181
412,2,"SW3","LL",6.400,1.000,1461.671,3477.778,3055.556,0.000,135.887,0.083,0.325,1202.047,1248.196,-2.457,8,58,2.492,361,55.604,40,13.233,34.774,0.226,23,5,58,26,0.209,0.156
413,0,"SW1","LL",11.718,1.000,769.383,8055.556,1377.778,0.000,235.378,0.029,0.048,1044.565,1071.677,-3.760,16,21,2.159,73,32.686,16,6.137,82.227,0.534,2,4,99,50,0.304,0.158
413,1,"SW2","LL",11.306,1.000,1295.808,8077.778,344.444,0.000,197.172,0.011,0.108,1122.386,1163.716,-2.354,9,3,1.223,197,44.664,27,11.548,65.518,0.425,2,2,101,21,0.232,0.100
413,2,"SW3","LL",6.485,1.000,1478.226,3577.778,3144.444,0.000,158.167,0.080,0.227,1171.266,1231.685,-2.324,1,7,0.310,362,55.637,41,12.887,34.558,0.224,25,10,39,38,0.265,0.182
414,0,"SW1","LL",11.552,1.000,833.278,7933.333,1022.222,0.000,236.774,0.020,0.061,1030.119,1060.466,-3.827,13,33,1.788,74,33.683,16,6.511,81.511,0.529,3,2,114,37,0.273,0.145
414,1,"SW2","LL",12.436,1.000,1390.016,7966.667,322.222,0.000,217.725,0.010,0.060,1181.562,1210.445,-3.020,10,6,1.376,198,45.757,28,11.828,65.506,0.425,4,0,70,14,0.333,0.153
414,2,"SW3","LL",6.267,1.000,1385.471,3577.778,3222.222,0.000,180.989,0.075,0.246,1237.726,1277.889,-2.890,3,18,0.923,363,55.497,42,12.979,34.422,0.223,28,3,44,55,0.236,0.165
415,0,"SW1","LL",12.132,1.000,903.280,7777.778,844.444,0.000,268.046,0.014,0.026,1122.045,1143.420,-3.160,16,17,2.235,75,34.649,16,6.671,81.282,0.527,3,2,104,36,0.302,0.129
415,1,"SW2","LL",11.840,1.000,1459.397,7855.556,166.667,0.000,179.509,0.009,0.146,1181.562,1210.445,-3.020,13,11,1.806,199,46.634,25,9.667,65.499,0.425,0,3,107,14,0.211,0.058
415,2,"SW3","LL",6.340,1.000,1406.582,3644.444,3444.444,0.000,189.053,0.080,0.172,1200.685,1242.915,-3.057,2,20,0.606,364,55.881,43,11.952,34.146,0.222,48,8,32,54,0.294,0.205
416,0,"SW1","LL",12.060,1.000,978.990,7544.444,655.556,0.000,285.557,0.011,0.011,1084.222,1113.685,-3.527,21,19,3.000,76,35.782,17,7.458,81.183,0.527,2,0,107,35,0.300,0.100
416,1,"SW2","LL",11.763,1.000,1518.014,7677.778,122.222,0.000,192.544,0.010,0.155,1060.229,1086.948,-3.487,16,4,2.263,200,47.796,26,10.909,65.494,0.425,0,0,120,8,0.199,0.070
416,2,"SW3","LL",6.467,1.000,1428.079,3633.333,3388.889,0.000,156.646,0.076,0.237,1251.469,1289.713,-2.624,8,30,2.388,365,56.713,44,11.698,34.045,0.221,32,7,36,122,0.248,0.144
417,0,"SW1","LL",12.371,1.000,1059.841,7400.000,488.889,0.000,235.979,0.008,0.057,1126.290,1169.782,-2.827,13,17,1.915,77,36.938,15,8.159,81.103,0.526,2,0,109,34,0.299,0.085
417,1,"SW2","LL",12.226,1.000,1602.502,7555.556,55.556,0.000,197.692,0.009,0.101,1130.175,1155.518,-3.820,12,7,1.734,201,48.787,23,10.000,65.490,0.425,2,1,82,0,0.282,0.251
